date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:16:15	7711/7711	---M--	200	added ('OK')	image/png	etag:%221e1f-62e202b3-9a9744801783b628;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-10.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-10.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:15	4470/4470	---M--	200	added ('OK')	image/png	etag:%221176-62e202b3-38d2826e77570cdc;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/brand/brand-01.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/brand/brand-01.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:16	3181/3181	---M--	200	added ('OK')	image/png	etag:%22c6d-62e202b3-da5ca2d28b4afcb9;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/brand/brand-02.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/brand/brand-02.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:16	3218/3218	---M--	200	added ('OK')	image/png	etag:%22c92-62e202b3-af6fcd978b1cd24c;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/brand/brand-03.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/brand/brand-03.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:16	4799/4799	---M--	200	added ('OK')	image/png	etag:%2212bf-62e202b3-c893a108994a908a;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/brand/brand-04.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/brand/brand-04.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:16	2732/2732	---M--	200	added ('OK')	image/png	etag:%22aac-62e202b3-36d7ac85479627ba;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/brand/brand-05.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/brand/brand-05.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:16	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264e8c5a6-4d7%22	https://weblearnbd.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:17	89501/89501	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9d-62e202b4-ff3bcabdec23daf5;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/jquery.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/jquery.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:17	8833/8833	---M-Z	200	added ('OK')	application/x-javascript	etag:%222281-62e202b4-2362f2890554dd93;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/waypoints.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/waypoints.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:17	79742/79742	---M-Z	200	added ('OK')	application/x-javascript	etag:%221377e-62e202b4-de6da3672506e5bc;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/bootstrap.bundle.min.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/bootstrap.bundle.min.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:18	141251/141251	---M-Z	200	added ('OK')	application/x-javascript	etag:%22227c3-62e202b4-2a7c93a952e20036;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/swiper-bundle.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/swiper-bundle.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:18	53180/53180	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cfbc-62e202b4-17e02c20a859fe5c;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/slick.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/slick.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:18	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-62e202b4-481d6cccf02a8939;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/magnific-popup.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/magnific-popup.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:18	1067/1067	---M-Z	200	added ('OK')	application/x-javascript	etag:%2242b-62e202b4-db86e9d67d7fd41f;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/counterup.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/counterup.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:19	8415/8415	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220df-62e202b4-bc814b1d444fa310;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/wow.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/wow.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:19	35503/35503	---M-Z	200	added ('OK')	application/x-javascript	etag:%228aaf-62e202b4-18a6491c0e07954b;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/isotope-pkgd.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/isotope-pkgd.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:19	5594/5594	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215da-62e202b4-14ca6b40e039009a;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/imagesloaded-pkgd.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/imagesloaded-pkgd.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:19	1202/1202	---M-Z	200	added ('OK')	application/x-javascript	etag:%224b2-62e202b4-ca3caa4ad9d58717;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/ajax-form.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/ajax-form.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:20	14239/14239	---M-Z	200	added ('OK')	application/x-javascript	etag:%22379f-62e202b4-e2483d02133e9118;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/aos.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/aos.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:20	11264/11264	---M-Z	200	added ('OK')	application/x-javascript	etag:%222c00-62e202b4-df031099ab99f3fd;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/meanmenu.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/meanmenu.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:20	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-62e202b4-438c1c9329484eef;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/nice-select.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/nice-select.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:21	3188/3188	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c74-62e202b4-c3a487ea83bc9e0;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/jquery.appear.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/jquery.appear.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:21	26038/26038	---M-Z	200	added ('OK')	application/x-javascript	etag:%2265b6-62e202b4-c8013866dd8cb610;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/jquery.knob.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/jquery.knob.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:21	12335/12335	---M-Z	200	added ('OK')	application/x-javascript	etag:%22302f-62e202b4-e5480fda778c1a46;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/main.js	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/main.js	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-3.html)
02:16:22	104740/104740	---M--	200	added ('OK')	font/woff2	etag:%2219924-62e202b3-8fc1818c1033830e;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-brands-400.woff2	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-brands-400.woff2	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:23	180684/180684	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c1cc-62e202b3-2299c2bf0e4ed2c1;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-brands-400.ttf	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-brands-400.ttf	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:24	65177/65177	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2023:16:23%20GMT	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-duotone-900.woff2	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-duotone-900.woff2	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:25	65177/65177	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2023:16:24%20GMT	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-duotone-900.ttf	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-duotone-900.ttf	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:26	392136/392136	---M--	200	added ('OK')	font/woff2	etag:%225fbc8-62e202b3-986fd0f164c14984;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-light-300.woff2	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-light-300.woff2	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:27	999704/999704	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f4118-62e202b3-293713057bd6d9ba;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-light-300.ttf	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-light-300.ttf	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:28	357732/357732	---M--	200	added ('OK')	font/woff2	etag:%2257564-62e202b3-2ade7d08e788eafe;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-regular-400.woff2	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-regular-400.woff2	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:29	891584/891584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d9ac0-62e202b3-263e8fa92da72ee8;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-regular-400.ttf	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-regular-400.ttf	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:29	303544/303544	---M--	200	added ('OK')	font/woff2	etag:%224a1b8-62e202b3-4a37deea154d655e;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-solid-900.woff2	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-solid-900.woff2	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:30	785900/785900	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22bfdec-62e202b3-704424ca8d0f780c;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-solid-900.ttf	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-solid-900.ttf	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:31	426420/426420	---M--	200	added ('OK')	font/woff2	etag:%22681b4-62e202b3-adf29549062b52bf;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-thin-100.woff2	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-thin-100.woff2	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:31	4964/4964	---M--	200	added ('OK')	font/woff2	etag:%221364-62e202b3-e46273374aedc0fd;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-v4compatibility.woff2	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-v4compatibility.woff2	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:32	1100824/1100824	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2210cc18-62e202b3-b4451e7eb05fdf72;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-thin-100.ttf	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-thin-100.ttf	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:32	10556/10556	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22293c-62e202b3-1576321227980eb;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-v4compatibility.ttf	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/fa-v4compatibility.ttf	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/font-awesome-pro.css)
02:16:32	7804/7804	---M--	200	added ('OK')	font/woff2	etag:%221e7c-62e202b3-c1154d1ad12810b7;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/flaticon.woff2	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/flaticon.woff2	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/flaticon.css)
02:16:32	699/699	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Sep%202023%2023:16:32%20GMT	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/index.html	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/flaticon.css)
02:16:33	15380/15380	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223c14-62e202b3-9556f130f209c9a3;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/flaticon.eot	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/flaticon.eot	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/flaticon.css)
02:16:34	65177/65177	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2023:16:33%20GMT	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/flaticon.svg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/fonts/flaticon.svg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/css/flaticon.css)
02:16:35	210219/210219	---M--	200	added ('OK')	image/png	etag:%223352b-62e202b3-ad0557288961f56d;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/banner-01.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/banner-01.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:35	135986/135986	---M--	200	added ('OK')	image/png	etag:%2221332-62e202b3-6796850d50269036;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-01.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-01.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:36	38326/38326	---M--	200	added ('OK')	image/jpeg	etag:%2295b6-62e202b3-5668b6afda334101;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gal-thum-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gal-thum-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:37	32744/32744	---M--	200	added ('OK')	image/jpeg	etag:%227fe8-62e202b3-3fb98c01e9d2ceb7;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gal-thum-02.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gal-thum-02.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:37	36058/36058	---M--	200	added ('OK')	image/jpeg	etag:%228cda-62e202b3-f5b868db37159375;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gal-thum-03.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gal-thum-03.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:38	29496/29496	---M--	200	added ('OK')	image/jpeg	etag:%227338-62e202b3-7f0435a302f010f7;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gal-thum-04.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gal-thum-04.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:38	50278/50278	---M--	200	added ('OK')	image/jpeg	etag:%22c466-62e202b3-ec8ca0d6152af73e;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gal-thum-05.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gal-thum-05.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:39	63973/63973	---M--	200	added ('OK')	image/jpeg	etag:%22f9e5-62e202b3-96477bf7c8380be5;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/appoinment-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/appoinment-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:39	30809/30809	---M--	200	added ('OK')	image/jpeg	etag:%227859-62e202b4-905d321ec85d2b14;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:39	30736/30736	---M--	200	added ('OK')	image/jpeg	etag:%227810-62e202b4-57eec64adfd66618;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-02.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-02.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:40	32089/32089	---M--	200	added ('OK')	image/jpeg	etag:%227d59-62e202b4-4ad13d7416097a2c;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-03.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-03.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:40	30443/30443	---M--	200	added ('OK')	image/jpeg	etag:%2276eb-62e202b4-cd615ea22ea7c29c;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-04.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-04.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:41	30229/30229	---M--	200	added ('OK')	image/png	etag:%227615-62e202b3-2f4b49a50b1ec2a2;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-02.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-02.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:41	3873/3873	---M--	200	added ('OK')	image/jpeg	etag:%22f21-62e202b3-831483fdad587f81;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/testi-ava-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/testi-ava-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:42	3683/3683	---M--	200	added ('OK')	image/jpeg	etag:%22e63-62e202b3-73ecced9433cd29c;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/testi-ava-02.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/testi-ava-02.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:42	2449/2449	---M--	200	added ('OK')	image/jpeg	etag:%22991-62e202b3-85c82f6e62a6743f;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/testi-ava-03.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/testi-ava-03.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:43	78600/78600	---M--	200	added ('OK')	image/png	etag:%2213308-62e202b3-abc33c27cc29b87c;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-03.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-03.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:44	45879/45879	---M--	200	added ('OK')	image/jpeg	etag:%22b337-62e202b3-84782faf34b1f590;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:44	39023/39023	---M--	200	added ('OK')	image/jpeg	etag:%22986f-62e202b3-3197f5be4c1b5423;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-02.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-02.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:45	36168/36168	---M--	200	added ('OK')	image/jpeg	etag:%228d48-62e202b3-4ae6bd193b477080;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-03.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-03.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:45	43833/43833	---M--	200	added ('OK')	image/jpeg	etag:%22ab39-62e202b3-fdc620511a306ced;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-04.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-04.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index.html)
02:16:46	5815/5815	---M--	200	added ('OK')	image/jpeg	etag:%2216b7-62e202b3-df62809ba28112b4;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-05.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-05.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:46	14597/14597	---M--	200	added ('OK')	image/jpeg	etag:%223905-62e202b3-b1a6648d590648cd;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-09.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-09.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:47	35289/35289	---M--	200	added ('OK')	image/png	etag:%2289d9-62e202b3-8989624d5ac7b360;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/slider/slider-bg-2.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/slider/slider-bg-2.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
